alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1713726381.1978,elite,5749.0536889365,1713423794.0186,"AS8560 IONOS SE",IONOS-AS,Alcobendas,Europe,EU,Spain,ES,,true,"AS8560 ES",40.5345,-3.6276,false,,false,Madrid,success,Europe/Madrid,28109,1713426060,1713726552.1837,43280,socks4,socks4://217.160.207.160:43280,true,2002.2521018982,43,198,17.842323651452,217.160.207.160
true,1713725243.24,elite,889.93362933265,1711623888.0668,"AS18978 Enzu Inc",ENZUINC-US,Chicago,"North America",NA,"United States",US,,true,"Enzu Inc",41.8874,-87.6318,false,"Enzu Inc",true,Illinois,success,America/Chicago,60602,1713455364,1713726551.7579,8899,http,http://38.145.211.247:8899,false,451.20811462402,11252,12466,47.440762290244,38.145.211.247
true,1713726550.9416,elite,6938.5206781585,1713663850.3536,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,"DigitalOcean, LLC",true,"South West",success,Asia/Singapore,627753,1713664089,1713726550.9416,49590,socks4,socks4://104.248.158.78:49590,true,4458.8704109192,29,36,44.615384615385,104.248.158.78
true,1713726550.3144,elite,3280.2717983723,1713698169.2466,"AS19871 Network Solutions, LLC",NETWORK-SOLUTIONS-HOSTING,Provo,"North America",NA,"United States",US,"East Bay",true,"Network Solutions, LLC",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1713705234,1713726550.3144,48950,socks4,socks4://162.241.137.197:48950,true,2500.8156299591,8,30,21.052631578947,162.241.137.197
true,1713726549.8135,elite,5003.2666379755,1713706239.5259,"AS13213 UK-2 Limited",UK2NET-AS,London,Europe,EU,"United Kingdom",GB,,true,UK2.NET,51.5212,-0.0719517,false,,true,England,success,Europe/London,EC3N,1713707836,1713726549.8135,7392,socks5,socks5://88.202.230.103:7392,true,1956.9628238678,11,15,42.307692307692,88.202.230.103
true,1713726543.9353,elite,7766.1108598544,1710562591.6807,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5665,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,03153,1713595252,1713726543.9353,8089,socks5,socks5://8.213.129.15:8089,true,5373.8510608673,173,24484,0.70162631301456,8.213.129.15
true,1713726543.7946,elite,5711.5847481622,1713540015.5105,"AS22612 Namecheap, Inc.",NAMECHEAP-NET,Atlanta,"North America",NA,"United States",US,"West End",true,Namecheap,33.7343,-84.4257,false,Web-hosting.com,true,Georgia,success,America/New_York,30310,1713541994,1713726543.7946,6608,socks4,socks4://192.64.115.90:6608,true,4944.1502094269,45,124,26.627218934911,192.64.115.90
true,1713534457.4513,elite,932.65198195401,1696997643.1232,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.749,-84.388,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1713557860,1713726543.6612,4145,socks5,socks5://199.229.254.129:4145,true,840.12770652771,82304,7095,92.063669615991,199.229.254.129
true,1713585201.4076,elite,1138.0229672526,1696965130.7808,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0522,-118.244,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1713557431,1713726543.5362,4145,socks5,socks5://142.54.236.97:4145,true,952.45933532715,88074,7939,91.731328049327,142.54.236.97
true,1713726542.0601,elite,5869.0823779387,1713333882.8906,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1713335137,1713726542.0601,61590,socks5,socks5://192.169.205.131:61590,true,3581.3641548157,85,351,19.495412844037,192.169.205.131
true,1713726541.2322,elite,7303.0219551519,1710561218.052,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5665,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,03153,1713619489,1713726541.2322,1081,socks5,socks5://8.213.129.20:1081,true,5060.4529380798,141,20087,0.69705358908444,8.213.129.20
true,1713726539.9554,transparent,7997.6765314109,1710788639.3293,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1713209755,1713726539.9554,3128,http,http://95.111.239.49:3128,false,4259.9022388458,5055,35059,12.601585481378,95.111.239.49
true,1713726535.173,elite,1432.7731132507,1713455248.8276,"AS19871 Network Solutions, LLC",NETWORK-SOLUTIONS-HOSTING,Atlanta,"North America",NA,"United States",US,,true,"Network Solutions, LLC",33.749,-84.388,false,"Unified Layer",true,Georgia,success,America/New_York,30302,1713726541,1713726535.173,61808,socks5,socks5://162.241.6.97:61808,true,1432.7731132507,1,425,0.23474178403756,162.241.6.97
true,1713726534.6179,elite,7703.7578727422,1712102687.2908,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Ashburn,"North America",NA,"United States",US,,false,"GoDaddy.com, LLC",39.0469,-77.4903,false,"GoDaddy.com, LLC",true,Virginia,success,America/New_York,20149,1713314739,1713726534.6179,29798,socks4,socks4://72.167.221.157:29798,true,7198.0338096619,1336,6880,16.260954235638,72.167.221.157
true,1713726528.8523,elite,7093.0390088789,1711337233.9141,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5665,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,03153,1713161858,1713726528.8523,444,socks5,socks5://8.213.129.15:444,true,4577.7328014374,124,14617,0.84119123533003,8.213.129.15
true,1713723461.6038,anonymous,4222.9044040044,1713710612.8941,"AS4230 CLARO S.A.","CLARO S.A.","Rio de Janeiro","South America",SA,Brazil,BR,,false,"Claro S.A",-22.9068,-43.1729,false,"EMPRESA BRASILEIRA DE TELECOMUNICAÇÕES SA-EMBRATEL",false,"Rio de Janeiro",success,America/Sao_Paulo,20000-000,1713710617,1713726527.5089,8888,http,http://200.174.198.37:8888,false,3766.9343948364,18,1,94.736842105263,200.174.198.37
true,1713725252.1719,elite,5327.7388697689,1712537794.3789,"AS50599 Data Space Sp. z o.o.",DATASPACE,Torun,Europe,EU,Poland,PL,Rudak,true,"Data Space",52.9893,18.6661,false,"Data Space Sp. z o.o",true,Kujawsko-Pomorskie,success,Europe/Warsaw,87-100,1713145210,1713726524.2939,41313,socks5,socks5://195.177.217.131:41313,true,5943.2232379913,515,2313,18.210749646393,195.177.217.131
true,1712924356.1264,elite,1775.0348300305,1696966290.3483,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Irvine,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.6846,-117.827,false,"Cox Communications",true,California,success,America/Los_Angeles,92612,1713559371,1713726524.2547,27391,socks5,socks5://72.195.34.60:27391,true,1955.9943675995,88567,6085,93.571187085323,72.195.34.60
true,1713726522.1748,elite,344.37881507631,1710548263.4531,"AS133957 SOL-BD",SOL-BD,Mīrpur,Asia,AS,Bangladesh,BD,,false,SOL-BD,23.8233,90.365,false,"Shah Ahmed Raquib",false,"Dhaka Division",success,Asia/Dhaka,1216,1713514153,1713726522.1748,80,http,http://103.49.202.252:80,false,343.82891654968,59990,26776,69.139985708688,103.49.202.252
true,1713724551.5171,elite,8047.6103305817,1713012308.495,"AS135951 Webico Company Limited",WEBICO-AS-VN,"Binh Tan District",Asia,AS,Vietnam,VN,,false,"Webico Company Limited",10.8017,106.646,false,"Vietnam Internet Network Information Center",true,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,,1713617480,1713726522.0255,53474,socks5,socks5://103.130.218.135:53474,true,6673.8317012787,135,577,18.960674157303,103.130.218.135
true,1713726519.7717,elite,7150.4875263038,1712646823.0617,"AS26496 GoDaddy.com, LLC",AS-26496-GO-DADDY-COM-LLC,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"GoDaddy.com, LLC",1.35208,103.82,false,"GoDaddy.com, LLC",true,"North West",success,Asia/Singapore,858877,1713254621,1713726519.7717,47742,socks4,socks4://184.168.121.153:47742,true,5829.7555446625,173,763,18.482905982906,184.168.121.153
true,1713627702.9958,elite,1609.173535802,1696985983.6402,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Phoenix,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.4484,-112.074,false,"Cox Communications",true,Arizona,success,America/Phoenix,85001,1713558844,1713726515.8267,46164,socks4,socks4://72.210.252.134:46164,true,792.10519790649,74592,3075,96.040789524508,72.210.252.134
true,1713726514.7051,elite,2521.8796777885,1711337127.4083,"AS197540 netcup GmbH",netcup-AS,Nuremberg,Europe,EU,Germany,DE,,true,"netcup GmbH",49.4423,11.0191,false,"netcup GmbH",true,Bavaria,success,Europe/Berlin,90431,1713517344,1713726514.7051,10008,http,http://89.58.48.220:10008,false,2126.8074512482,1197,6730,15.100290147597,89.58.48.220
true,1712763572.1301,elite,1167.085552985,1696966870.3832,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Performive LLC",33.7549,-84.3897,false,"Total Server Solutions L.L.C",true,Georgia,success,America/New_York,30303,1713558282,1713726514.1075,39078,socks5,socks5://198.8.94.174:39078,true,843.41406822205,85960,8553,90.950451260673,198.8.94.174
true,1713726514.0725,transparent,6948.6606102577,1710674552.2748,"AS141262 King Netsol Private Limited",KINGNPL-AS-IN,Ahmedabad,Asia,AS,India,IN,,false,"King Netsol Private Limited",23.0276,72.5871,false,"King Netsol Private Limited",false,Gujarat,success,Asia/Kolkata,382421,1713128637,1713726514.0725,83,http,http://103.159.47.42:83,false,4814.3496513367,4128,39032,9.5644114921223,103.159.47.42
true,1713535050.8034,elite,963.68672089718,1697059599.5009,"AS46562 Performive LLC",PERFORMIVE,"Lake Elsinore","North America",NA,"United States",US,,true,"Performive LLC",33.6681,-117.327,false,"Total Server Solutions L.L.C",true,California,success,America/Los_Angeles,92532,1713559741,1713726514.071,4145,socks4,socks4://192.252.220.89:4145,true,795.1648235321,65056,4757,93.186082821251,192.252.220.89
true,1713726512.4377,elite,13121.033906937,1712702689.7216,"AS36352 HostPapa",AS-COLOCROSSING,"Los Angeles","North America",NA,"United States",US,,true,HostPapa,34.0544,-118.2441,false,ColoCrossing,false,California,success,America/Los_Angeles,90060,1713726525,1713726512.4377,3128,socks4,socks4://107.175.109.235:3128,true,13121.033906937,1,577,0.17301038062284,107.175.109.235
true,1713726511.2255,elite,4150.0654935705,1696969769.0039,"AS45899 VNPT Corp",VNPT-AS-VN,"Da Nang",Asia,AS,Vietnam,VN,,false,VNPT,16.0685,108.2215,false,"Vietnam Posts and Telecommunications Group",false,"Da Nang",success,Asia/Ho_Chi_Minh,,1713558082,1713726511.2255,1080,socks5,socks5://113.176.118.150:1080,true,4496.2978363037,10824,82979,11.539076575376,113.176.118.150
true,1713726509.7634,elite,7349.0218183269,1713376160.8297,"AS395111 KVCHOSTING.COM LLC",KVCNET-2009,Tampa,"North America",NA,"United States",US,Downtown,true,"Ace Data Centers",27.9499,-82.4584,false,"Ipxo LLC",true,Florida,success,America/New_York,33606,1713381184,1713726509.7634,15571,socks5,socks5://166.0.235.145:15571,true,6393.6493396759,23,250,8.4249084249084,166.0.235.145
true,1713726509.661,elite,3921.3108116428,1711267610.0968,"AS197540 netcup GmbH",netcup-AS,Nuremberg,Europe,EU,Germany,DE,,true,"netcup GmbH",49.4423,11.0191,false,"netcup GmbH",true,Bavaria,success,Europe/Berlin,90431,1713319235,1713726509.661,10006,http,http://89.58.48.220:10006,false,5446.9668865204,151,1475,9.2865928659287,89.58.48.220
true,1713189966.2863,elite,944.02978641441,1697033170.8607,"AS46562 Performive LLC",PERFORMIVE,"Beverly Hills","North America",NA,"United States",US,,true,"Performive LLC",34.0625,-118.384,false,"ZeroLag Communications",true,California,success,America/Los_Angeles,90211,1713559992,1713726506.0104,4145,socks4,socks4://199.102.107.145:4145,true,762.73703575134,70306,4191,94.374270104836,199.102.107.145
true,1713725726.9694,elite,5433.689003899,1713662666.0669,"AS396073 Majestic Hosting Solutions, LLC",MAJESTIC-HOSTING-01,Dallas,"North America",NA,"United States",US,,true,"Majestic Hosting Solutions, LLC",32.7797,-96.8022,false,"Majestic Hosting Solutions, LLC",true,Texas,success,America/Chicago,75270,1713662671,1713726503.052,41041,socks4,socks4://147.124.212.31:41041,true,7394.0036296844,21,38,35.593220338983,147.124.212.31
true,1713722997.3137,elite,462.79062538302,1711380319.6138,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Pune,Asia,AS,India,IN,,true,"Microsoft Corporation",18.5144,73.864235,false,"Microsoft Azure Cloud (centralindia)",true,Maharashtra,success,Asia/Kolkata,411001,1713195583,1713726500.2227,8888,http,http://20.193.154.130:8888,false,303.43866348267,11583,17896,39.29237762475,20.193.154.130
true,1713583454.7046,transparent,841.32372425292,1710556480.2986,"AS7303 Telecom Argentina S.A.","Telecom Argentina S.A.","Buenos Aires","South America",SA,Argentina,AR,,false,"Telecom Argentina S.A",-36,-59.9964,false,Fibertel,false,"Buenos Aires",success,America/Argentina/Buenos_Aires,1772,1713583457,1713726499.8076,8080,http,http://152.170.208.188:8080,false,846.41432762146,197,1402,12.320200125078,152.170.208.188
true,1713502340.8423,elite,1137.7002501285,1697029806.7452,"AS46562 Performive LLC",PERFORMIVE,"Beverly Hills","North America",NA,"United States",US,,true,"Performive LLC",34.0625,-118.384,false,"ZeroLag Communications",true,California,success,America/Los_Angeles,90211,1713557349,1713726498.0219,4145,socks5,socks5://199.102.106.94:4145,true,980.33094406128,82798,6573,92.64526524264,199.102.106.94
true,1713725135.5147,transparent,4726.3619216162,1710541373.2656,"AS58519 Cloud Computing Corporation",CHINATELECOM-Ctcloud,Guiyang,Asia,AS,China,CN,,true,"Cloud Computing Corporation",26.58,106.7223,false,"Chinanet SD",true,Guizhou,success,Asia/Shanghai,,1713126452,1713726493.0319,3128,http,http://113.125.82.11:3128,false,1371.6456890106,28642,15267,65.230362795782,113.125.82.11
true,1713726492.2626,elite,2647.6126234015,1713541474.31,"AS48314 Michael Sebastian Schinzel trading as IP-Projects GmbH & Co. KG",IP-PROJECTS,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Michael Sebastian Schinzel trading as IP-Projects GmbH & Co. KG",50.1109,8.68213,false,"Ip Network",true,Hesse,success,Europe/Berlin,60313,1713544135,1713726492.2626,58595,socks5,socks5://77.90.13.41:58595,true,6349.3785858154,143,100,58.847736625514,77.90.13.41
true,1713726492.0589,elite,6963.4541060038,1710561551.2629,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5665,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,03153,1713600659,1713726492.0589,21025,socks5,socks5://8.213.129.15:21025,true,5297.8672981262,207,24339,0.84331459300904,8.213.129.15
true,1713726490.4772,elite,7354.9484014511,1710562180.8018,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5665,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,03153,1713665558,1713726490.4772,8058,socks5,socks5://8.213.129.20:8058,true,4882.5116157532,156,21421,0.72299207489456,8.213.129.20
true,1713726486.9697,elite,1845.4678058624,1713696173.7416,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1713726497,1713726486.9697,57288,socks5,socks5://173.212.230.148:57288,true,1845.4678058624,1,76,1.2987012987013,173.212.230.148
true,1713726486.1947,elite,6102.4822292804,1711712080.1315,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,London,Europe,EU,"United Kingdom",GB,,true,Linode,51.5074,-0.1196,false,"Linode, LLC",true,England,success,Europe/London,EC1N,1713536162,1713726486.1947,35733,socks5,socks5://178.79.165.164:35733,true,9159.0037345886,3125,16120,16.23798389192,178.79.165.164
true,1713726484.2562,transparent,5957.8851779632,1710560574.8653,"AS138130 PT PHATRIA INTI PERSADA",PHATRIASULUNG-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT PHATRIA INTI PERSADA",-6.2352,106.9922,false,,false,"West Java",success,Asia/Jakarta,,1713686785,1713726484.2562,8080,http,http://103.133.27.143:8080,false,4556.5540790558,1446,21920,6.1884789865617,103.133.27.143
true,1713726482.8696,elite,64.993384144714,1710603339.6659,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"DigitalOcean, LLC",52.352,4.9392,false,"DigitalOcean, LLC",true,"North Holland",success,Europe/Amsterdam,1098,1713376341,1713726482.8696,8888,http,http://80.240.130.161:8888,false,83.771705627441,9745,16540,37.074377021115,80.240.130.161
true,1713726481.935,elite,2275.3057249131,1711336977.5164,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,,true,"GloboTech Communications",45.5019,-73.5674,false,"Private Customer 1081-USD",true,Quebec,success,America/Toronto,H4X,1713644389,1713726481.935,2391,http,http://72.10.164.178:2391,false,1061.5499019623,62,13448,0.45891931902295,72.10.164.178
true,1713726481.1174,transparent,5241.1581454558,1712452741.0164,"AS147088 PT Skynet Indonesia Madani",IDNIC-SIM-SKYNETWORK-AS-ID,Batam,Asia,AS,Indonesia,ID,,false,"PT Skynet Indonesia Madani",1.1568,104.047,false,"PT Skynet Indonesia Madani",false,Riau,success,Asia/Jakarta,,1713665444,1713726481.1174,8080,http,http://103.172.172.50:8080,false,6369.6396350861,426,3083,12.140210886292,103.172.172.50
true,1713726476.4215,elite,7226.2502746818,1710562166.1749,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5665,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,03153,1713629035,1713726476.4215,111,socks5,socks5://8.213.128.6:111,true,4920.6097126007,162,22103,0.72759937121042,8.213.128.6
true,1713726467.4496,transparent,6224.397407378,1710551169.0517,"AS24631 Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS",FANAPTELECOM-FCP,Tehran,Asia,AS,Iran,IR,,false,"Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS",35.6824,51.4158,false,"Fanaptelecom Network",false,Tehran,success,Asia/Tehran,,1713128280,1713726467.4496,8080,http,http://109.201.14.82:8080,false,1703.8106918335,919,40178,2.2361729566635,109.201.14.82
true,1713726465.7896,transparent,2663.8874060068,1710551431.7098,"AS36992 ETISALAT MISR",ETISALAT-MISR,"New Cairo",Africa,AF,Egypt,EG,,false,Enterprise,30.0307,31.4669,false,"Nile Online",false,"Cairo Governorate",success,Africa/Cairo,,1713122676,1713726465.7896,1976,http,http://154.236.177.100:1976,false,388.47279548645,13186,31483,29.51935346661,154.236.177.100
true,1713726465.7644,elite,211.83538199979,1710549563.1472,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.793,-74.0247,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07047,1713123667,1713726465.7644,8000,http,http://198.199.83.206:8000,false,2439.5852088928,4430,39747,10.027842542499,198.199.83.206
true,1713726465.1041,elite,7509.0422548239,1697280892.6894,"AS26496 GoDaddy.com, LLC",AS-26496-GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",true,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1713579245,1713726465.1041,28394,socks5,socks5://104.238.111.107:28394,true,7796.4758872986,10372,80788,11.377797279509,104.238.111.107
true,1713723295.0511,elite,3604.0070764311,1713011144.4942,"AS16276 OVH SAS",OVH,Strasbourg,Europe,EU,France,FR,,true,"OVH SAS",48.5734,7.75211,false,OVH,true,"Grand Est",success,Europe/Paris,67000,1713616029,1713726463.5641,35405,socks5,socks5://152.228.134.212:35405,true,9371.7517852783,364,565,39.181916038751,152.228.134.212
true,1713711764.1939,elite,4093.4019764967,1707928794.6832,"AS44486 Oliver Horscht is trading as ""SYNLINQ""",SYNLINQ,Markdorf,Europe,EU,Germany,DE,,false,"Gericke KG",47.7272,9.39433,false,,true,Baden-Wurttemberg,success,Europe/Berlin,88677,1713561541,1713726461.6603,54393,socks5,socks5://45.81.232.17:54393,true,28.818607330322,14656,39363,27.131194579685,45.81.232.17
true,1713611473.432,elite,1528.8091099484,1696984264.5564,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4213,-87.2169,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1713560247,1713726459.5898,4145,socks5,socks5://174.77.111.197:4145,true,959.52463150024,87475,6242,93.339522178473,174.77.111.197
true,1713658658.1845,elite,924.0295181024,1697021858.8492,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Total Server Solutions L.L.C.",33.755,-84.3896,false,"ThePrimeHost - COLO@",true,Georgia,success,America/New_York,30303,1713558400,1713726459.1414,4145,socks5,socks5://74.119.147.209:4145,true,838.58132362366,85997,7115,92.358664833749,74.119.147.209
true,1713599552.4611,elite,1789.5239607803,1696990938.0081,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Irvine,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.6846,-117.827,false,"Cox Communications",true,California,success,America/Los_Angeles,92612,1713560513,1713726454.5387,4145,socks4,socks4://72.195.34.41:4145,true,1812.6022815704,71817,3343,95.552155401809,72.195.34.41
true,1713726454.1377,elite,5556.8193607032,1712895664.9803,"AS17378 TierPoint, LLC",AS17378,Dallas,"North America",NA,"United States",US,"Dallas Downtown Historic District",false,"TierPoint, LLC",32.7847,-96.7973,false,"Scala Hosting LLC",false,Texas,success,America/Chicago,75270,1713500820,1713726454.1377,32548,socks4,socks4://130.51.180.63:32548,true,3136.7325782776,128,513,19.96879875195,130.51.180.63
true,1713427506.9793,elite,1132.0979443138,1697029840.1694,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Total server solutions LLC",34.0544,-118.2441,false,"Total Server Solutions L.L.C",true,California,success,America/Los_Angeles,90060,1713558238,1713726442.92,4145,socks5,socks5://199.187.210.54:4145,true,1098.7029075623,86266,6751,92.74218691207,199.187.210.54
true,1713726441.0052,elite,3564.5345147878,1704017749.9174,"AS138191 Weblink Communications Ltd",WEBLINKLTD-AS-AP,Gafargaon,Asia,AS,Bangladesh,BD,,false,"Weblink Communications Ltd",24.432,90.5585,false,"Weblink Communications Ltd",true,"Mymensingh Division",success,Asia/Dhaka,1742,1713376241,1713726441.0052,9898,socks4,socks4://103.197.48.53:9898,true,1979.2127609253,4538,29126,13.480275665399,103.197.48.53
true,1713683394.3516,elite,1194.630328664,1697001170.0012,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.749,-84.388,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1713558130,1713726431.3896,14282,socks5,socks5://192.252.208.70:14282,true,840.53039550781,84901,8494,90.905294715991,192.252.208.70
true,1713726431.2565,elite,6588.965177536,1713595314.088,"AS49334 SH ONLINE ILETISIM ANONIM SIRKETI",SH-COM-TR,Eyüpsultan,Asia,AS,Turkey,TR,,false,"SH ONLINE ILETISIM ANONIM SIRKETI",41.0383,28.9322,false,"SH ONLINE ILETISIM ANONIM SIRKETI",true,Istanbul,success,Europe/Istanbul,34885,1713726440,1713726431.2565,2022,socks5,socks5://31.210.52.133:2022,true,6588.965177536,1,284,0.35087719298246,31.210.52.133
true,1713726426.6606,elite,7498.8582550768,1698411069.4356,"AS12876 SCALEWAY S.A.S.",AS12876,Paris,Europe,EU,France,FR,,true,SCALEWAY,48.8323,2.4075,false,ONLINE,true,Île-de-France,success,Europe/Paris,75001,1713568407,1713726426.6606,16379,socks5,socks5://51.158.105.125:16379,true,7068.1846141815,10476,39381,21.012094590529,51.158.105.125
true,1713724433.2278,elite,6290.4709629391,1713666272.3443,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1713666338,1713726426.1145,33594,socks5,socks5://162.240.239.103:33594,true,1753.7145614624,23,47,32.857142857143,162.240.239.103
true,1713726425.7609,elite,4882.2960895431,1710540231.3648,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1713566060,1713726425.7609,58285,socks4,socks4://144.91.66.30:58285,true,8878.8583278656,6381,26421,19.453082129138,144.91.66.30
true,1713717677.0594,elite,3265.4060542288,1710634049.6881,"AS56047 China Mobile communications corporation",CMNET-Hunan-AP,Changsha,Asia,AS,China,CN,,false,"China Mobile Communications Corporation",28.2014,112.9611,true,"China Mobile Communications Corporation",true,Hunan,success,Asia/Shanghai,,1713122440,1713726422.1142,9091,http,http://183.215.23.242:9091,false,4220.8151817322,36675,7393,83.223654352365,183.215.23.242
true,1713726419.8317,transparent,318.03791646469,1710562269.1251,"AS3209 Vodafone GmbH",VODANET,Stockach,Europe,EU,Germany,DE,Wahlwies,false,ARCOR-IP,47.8379,8.97207,false,"ETO Gruppe Beteiligungen KG",false,Baden-Wurttemberg,success,Europe/Berlin,78333,1713121678,1713726419.8317,3128,http,http://88.79.243.103:3128,false,808.80570411682,17256,27282,38.744442947595,88.79.243.103
true,1713726416.0159,elite,3883.1570148468,1713395921.353,"AS8772 NetAssist LLC",Rider,"New York","North America",NA,"United States",US,,false,"Netassist Limited",40.7157,-74,false,"DDoS protected",true,"New York",success,America/New_York,10013,1713726420,1713726416.0159,31962,socks5,socks5://94.131.7.1:31962,true,3883.1570148468,1,474,0.21052631578947,94.131.7.1
true,1713726415.637,anonymous,4998.214734898,1710565492.9696,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Wuhan,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hubei Province Network",30.5928,114.305,false,,true,Hubei,success,Asia/Shanghai,430000,1713602037,1713726415.637,8111,http,http://113.56.95.6:8111,false,1021.8086242676,487,36877,1.3033936409378,113.56.95.6
